"id","city","class","review_count","categories"
"1408","Toronto",1,21,"Fast Food"
"1410","Toronto",1,11,"Asian"
"1412","Toronto",1,47,"Asian"
"1414","Toronto",0,4,"Coffee or Sandwiches"
"1416","Toronto",0,6,"Fast Food"
"1418","Toronto",0,4,"Asian"
"1420","Toronto",1,4,"Fast Food"
"1422","Missisauga",1,19,"Coffee or Sandwiches"
"1424","Missisauga",0,4,"Coffee or Sandwiches"
"1426","Toronto",0,18,"Italian"
"1428","Toronto",0,6,"Coffee or Sandwiches"
"1430","Toronto",0,3,"Middle Eastern"
"1432","Toronto",0,43,"Middle Eastern"
"1434","Toronto",0,4,"Italian"
"1436","Toronto",1,18,"North American"
"1438","Missisauga",0,13,"Other"
"1440","Markham",0,32,"North American"
"1442","Toronto",0,16,"Fast Food"
"1444","Toronto",0,16,"Other"
"1446","Toronto",0,83,"Other"
"1448","Toronto",1,18,"Coffee or Sandwiches"
"1450","Toronto",1,62,"Coffee or Sandwiches"
"1452","Toronto",1,25,"Pub"
"1454","Toronto",0,3,"Coffee or Sandwiches"
"1456","Toronto",0,112,"Asian"
"1458","Toronto",0,249,"Asian"
"1460","Toronto",1,8,"Other"
"1462","Toronto",0,9,"North American"
"1464","Toronto",0,7,"Middle Eastern"
"1466","Missisauga",0,12,"Asian"
"1468","Toronto",0,9,"Asian"
"1470","Toronto",0,8,"Asian"
"1472","Toronto",0,18,"Asian"
"1474","Toronto",0,10,"Middle Eastern"
"1476","Toronto",1,182,"Asian"
"1478","Toronto",0,16,"Middle Eastern"
"1480","Toronto",0,65,"Fast Food"
"1482","Toronto",1,4,"Coffee or Sandwiches"
"1484","Toronto",0,21,"Asian"
"1486","Toronto",1,37,"Italian"
"1488","Toronto",0,9,"Pub"
"1490","Toronto",1,76,"Italian"
"1492","Toronto",0,29,"North American"
"1494","Toronto",0,20,"North American"
"1496","Toronto",0,4,"Asian"
"1498","Missisauga",0,19,"Asian"
"1500","Toronto",0,6,"Middle Eastern"
"1502","Toronto",1,124,"Latin"
"1504","Toronto",0,27,"Pub"
"1506","Toronto",1,5,"Italian"
"1508","Toronto",1,30,"Asian"
"1510","Toronto",0,5,"Other"
"1512","Missisauga",0,110,"Pub"
"1514","Toronto",1,12,"Pub"
"1516","Toronto",0,82,"Fast Food"
"1518","Toronto",0,3,"Middle Eastern"
"1520","Toronto",0,133,"Latin"
"1522","Toronto",1,6,"Other"
"1524","Toronto",0,5,"Coffee or Sandwiches"
"1526","Toronto",0,46,"Fast Food"
"1528","Toronto",0,10,"Middle Eastern"
"1530","Toronto",0,3,"Fast Food"
"1532","Toronto",1,6,"Other"
"1534","Toronto",1,12,"Middle Eastern"
"1536","Toronto",1,4,"Coffee or Sandwiches"
"1538","Toronto",1,17,"Italian"
"1540","Toronto",0,12,"Asian"
"1542","Toronto",1,12,"Other"
"1544","Toronto",0,18,"North American"
"1546","Toronto",0,96,"Other"
"1548","Missisauga",1,35,"Fast Food"
"1550","Toronto",1,13,"Asian"
"1552","Missisauga",1,22,"Fast Food"
"1554","Toronto",1,26,"Latin"
"1556","Toronto",1,82,"Pub"
"1558","Toronto",0,4,"Fast Food"
"1560","Toronto",1,31,"Middle Eastern"
"1562","Toronto",1,19,"Latin"
"1564","Markham",0,4,"Asian"
"1566","Toronto",0,19,"Asian"
"1568","Missisauga",0,8,"North American"
"1570","Toronto",1,4,"Middle Eastern"
"1572","Missisauga",0,7,"Fast Food"
"1574","Missisauga",0,3,"Coffee or Sandwiches"
"1576","Toronto",0,3,"Fast Food"
"1578","Toronto",0,49,"North American"
"1580","Markham",0,14,"Middle Eastern"
"1582","Toronto",0,17,"Italian"
"1584","Toronto",0,36,"Fast Food"
"1586","Toronto",0,7,"North American"
"1588","Toronto",0,96,"Asian"
"1590","Missisauga",0,28,"North American"
"1592","Toronto",1,5,"Asian"
"1594","Toronto",0,35,"Pub"
"1596","Missisauga",0,42,"North American"
"1598","Toronto",0,3,"Fast Food"
"1600","Missisauga",0,66,"Asian"
"1602","Toronto",0,3,"Middle Eastern"
"1604","Toronto",0,213,"Fast Food"
"1606","Missisauga",1,7,"North American"
"1608","Toronto",1,143,"North American"
"1610","Toronto",0,10,"Middle Eastern"
"1612","Toronto",0,90,"Latin"
"1614","Toronto",0,4,"Asian"
"1616","Markham",1,123,"Asian"
"1618","Toronto",0,7,"Coffee or Sandwiches"
"1620","Toronto",1,149,"Coffee or Sandwiches"
"1622","Toronto",0,15,"Coffee or Sandwiches"
"1624","Toronto",0,110,"Other"
"1626","Toronto",1,4,"Italian"
"1628","Toronto",1,20,"Asian"
"1630","Toronto",1,5,"Middle Eastern"
"1632","Toronto",1,37,"Asian"
"1634","Toronto",0,48,"Fast Food"
"1636","Toronto",0,3,"Latin"
"1638","Toronto",1,24,"Middle Eastern"
"1640","Toronto",0,5,"Fast Food"
"1642","Missisauga",0,9,"Italian"
"1644","Toronto",0,7,"Asian"
"1646","Toronto",0,46,"Asian"
"1648","Toronto",1,12,"Pub"
"1650","Toronto",0,33,"North American"
"1652","Missisauga",1,3,"Middle Eastern"
"1654","Toronto",0,13,"Fast Food"
"1656","Markham",0,13,"Coffee or Sandwiches"
"1658","Toronto",0,46,"Asian"
"1660","Missisauga",0,24,"Asian"
"1662","Toronto",0,10,"Fast Food"
"1664","Toronto",0,27,"Asian"
"1666","Toronto",1,102,"Pub"
"1668","Toronto",0,4,"Fast Food"
"1670","Toronto",0,13,"Coffee or Sandwiches"
"1672","Toronto",0,27,"Fast Food"
"1674","Toronto",0,26,"Latin"
"1676","Toronto",0,5,"Asian"
"1678","Toronto",0,25,"Asian"
"1680","Toronto",1,12,"Fast Food"
"1682","Missisauga",0,8,"Pub"
"1684","Toronto",0,3,"Pub"
"1686","Toronto",0,24,"Coffee or Sandwiches"
"1688","Toronto",0,26,"Pub"
"1690","Markham",1,21,"Coffee or Sandwiches"
"1692","Toronto",0,4,"Fast Food"
"1694","Toronto",0,19,"North American"
"1696","Toronto",0,97,"Coffee or Sandwiches"
"1698","Toronto",0,6,"Pub"
"1700","Toronto",0,72,"Pub"
"1702","Toronto",0,73,"Asian"
"1704","Toronto",1,3,"Other"
"1706","Toronto",0,3,"Fast Food"
"1708","Missisauga",0,27,"Asian"
"1710","Toronto",1,6,"Coffee or Sandwiches"
"1712","Missisauga",0,146,"Asian"
"1714","Toronto",1,16,"Pub"
"1716","Toronto",0,4,"Coffee or Sandwiches"
"1718","Toronto",1,25,"Pub"
"1720","Toronto",1,13,"Pub"
"1722","Toronto",0,33,"Coffee or Sandwiches"
"1724","Toronto",1,28,"Middle Eastern"
"1726","Toronto",0,14,"Coffee or Sandwiches"
"1728","Toronto",0,8,"Asian"
"1730","Missisauga",1,8,"Fast Food"
"1732","Toronto",0,48,"Pub"
"1734","Missisauga",1,277,"Fast Food"
"1736","Markham",0,6,"Coffee or Sandwiches"
"1738","Toronto",0,8,"Asian"
"1740","Toronto",1,5,"Coffee or Sandwiches"
"1742","Markham",0,16,"Coffee or Sandwiches"
"1744","Toronto",0,18,"Coffee or Sandwiches"
"1746","Toronto",0,100,"North American"
"1748","Missisauga",1,6,"Fast Food"
"1750","Toronto",0,3,"Fast Food"
"1752","Toronto",0,13,"Coffee or Sandwiches"
"1754","Toronto",0,17,"Fast Food"
"1756","Toronto",0,49,"Asian"
"1758","Markham",1,48,"Middle Eastern"
"1760","Toronto",0,29,"Coffee or Sandwiches"
"1762","Missisauga",1,8,"Middle Eastern"
"1764","Markham",0,9,"Asian"
"1766","Toronto",0,15,"Fast Food"
"1768","Toronto",0,116,"North American"
"1770","Markham",0,6,"Asian"
"1772","Toronto",1,6,"Fast Food"
"1774","Toronto",0,60,"Asian"
"1776","Missisauga",0,8,"Asian"
"1778","Toronto",0,9,"Coffee or Sandwiches"
"1780","Toronto",0,34,"Fast Food"
"1782","Missisauga",0,10,"Fast Food"
"1784","Missisauga",0,4,"Fast Food"
"1786","Toronto",1,41,"Coffee or Sandwiches"
"1788","Missisauga",1,16,"Middle Eastern"
"1790","Toronto",0,7,"Fast Food"
"1792","Missisauga",0,7,"Middle Eastern"
"1794","Missisauga",0,4,"Middle Eastern"
"1796","Toronto",0,3,"Other"
"1798","Toronto",0,37,"Coffee or Sandwiches"
"1800","Missisauga",0,3,"Middle Eastern"
"1802","Toronto",0,25,"Fast Food"
"1804","Toronto",1,33,"Fast Food"
"1806","Toronto",1,20,"North American"
"1808","Toronto",0,24,"Other"
"1810","Toronto",0,3,"Asian"
"1812","Toronto",1,500,"Fast Food"
"1814","Toronto",0,15,"Other"
"1816","Toronto",1,51,"Other"
"1818","Missisauga",1,4,"Fast Food"
"1820","Missisauga",0,27,"Coffee or Sandwiches"
"1822","Missisauga",1,9,"Asian"
"1824","Toronto",1,289,"Pub"
"1826","Toronto",1,35,"Pub"
"1828","Toronto",0,164,"Asian"
"1830","Toronto",0,28,"Other"
"1832","Toronto",0,25,"Fast Food"
"1834","Markham",0,25,"Asian"
"1836","Toronto",0,29,"Fast Food"
"1838","Toronto",1,63,"Middle Eastern"
"1840","Toronto",0,6,"Middle Eastern"
"1842","Toronto",0,66,"Coffee or Sandwiches"
"1844","Toronto",1,6,"Middle Eastern"
"1846","Toronto",1,546,"North American"
"1848","Toronto",0,7,"Asian"
"1850","Toronto",1,13,"Middle Eastern"
"1852","Toronto",1,3,"Asian"
"1854","Toronto",1,3,"Coffee or Sandwiches"
"1856","Markham",0,66,"Asian"
"1858","Toronto",0,264,"Asian"
"1860","Toronto",0,41,"Middle Eastern"
"1862","Toronto",1,3,"North American"
"1864","Toronto",1,132,"North American"
"1866","Toronto",0,3,"Asian"
"1868","Toronto",1,16,"Coffee or Sandwiches"
"1870","Markham",0,15,"Other"
"1872","Toronto",1,27,"Other"
"1874","Missisauga",0,4,"Fast Food"
"1876","Markham",0,120,"Asian"
"1878","Toronto",1,3,"Asian"
"1880","Toronto",1,14,"Other"
"1882","Toronto",0,19,"Middle Eastern"
"1884","Toronto",0,7,"Fast Food"
"1886","Markham",0,144,"Asian"
"1888","Toronto",0,8,"Middle Eastern"
"1890","Toronto",1,58,"Asian"
"1892","Toronto",1,67,"Asian"
"1894","Markham",1,3,"Asian"
"1896","Toronto",0,92,"North American"
"1898","Toronto",0,6,"Fast Food"
"1900","Missisauga",1,9,"Latin"
"1902","Missisauga",0,61,"Fast Food"
"1904","Missisauga",1,216,"Other"
"1906","Toronto",1,188,"Pub"
"1908","Toronto",1,48,"Coffee or Sandwiches"
"1910","Toronto",0,51,"North American"
"1912","Toronto",0,9,"Asian"
"1914","Toronto",1,10,"Other"
"1916","Toronto",1,3,"North American"
"1918","Markham",1,28,"Pub"
"1920","Toronto",0,57,"Asian"
"1922","Toronto",1,5,"Other"
"1924","Toronto",1,3,"Middle Eastern"
"1926","Toronto",0,21,"Pub"
"1928","Markham",1,7,"Fast Food"
"1930","Toronto",1,80,"Other"
"1932","Toronto",0,28,"Coffee or Sandwiches"
"1934","Missisauga",0,34,"Asian"
"1936","Toronto",0,20,"Middle Eastern"
"1938","Missisauga",1,13,"Asian"
"1940","Missisauga",1,30,"Middle Eastern"
"1942","Missisauga",1,19,"Middle Eastern"
"1944","Toronto",0,26,"Asian"
"1946","Toronto",0,34,"Middle Eastern"
"1948","Toronto",1,18,"Asian"
"1950","Missisauga",1,29,"North American"
"1952","Toronto",1,104,"Coffee or Sandwiches"
"1954","Toronto",1,109,"Pub"
"1956","Toronto",1,8,"Asian"
"1958","Toronto",0,26,"Fast Food"
"1960","Toronto",1,26,"Coffee or Sandwiches"
"1962","Toronto",0,6,"Fast Food"
"1964","Toronto",1,38,"North American"
"1966","Toronto",0,3,"Other"
"1968","Toronto",0,3,"Fast Food"
"1970","Toronto",0,41,"Asian"
"1972","Toronto",1,142,"North American"
"1974","Toronto",1,33,"Fast Food"
"1976","Toronto",0,3,"Fast Food"
"1978","Missisauga",0,4,"Fast Food"
"1980","Missisauga",1,18,"Asian"
"1982","Toronto",0,78,"Fast Food"
"1984","Toronto",0,28,"Coffee or Sandwiches"
"1986","Toronto",0,9,"Asian"
"1988","Toronto",0,13,"Fast Food"
"1990","Toronto",0,115,"Pub"
"1992","Toronto",0,14,"Asian"
"1994","Toronto",0,21,"Latin"
"1996","Toronto",1,268,"Fast Food"
"1998","Missisauga",0,21,"North American"
"2000","Toronto",1,89,"Asian"
"2002","Toronto",0,29,"Asian"
"2004","Toronto",0,3,"Asian"
"2006","Toronto",0,11,"Middle Eastern"
"2008","Toronto",0,627,"North American"
"2010","Toronto",0,29,"Coffee or Sandwiches"
"2012","Toronto",0,5,"Asian"
"2014","Missisauga",1,3,"Other"
"2016","Markham",0,38,"Asian"
"2018","Toronto",1,23,"Coffee or Sandwiches"
"2020","Toronto",1,45,"Coffee or Sandwiches"
"2022","Toronto",0,3,"Other"
"2024","Toronto",0,18,"Pub"
"2026","Toronto",1,32,"Pub"
"2028","Toronto",1,8,"Asian"
"2030","Toronto",1,18,"Coffee or Sandwiches"
"2032","Toronto",0,40,"Fast Food"
"2034","Toronto",0,15,"Middle Eastern"
"2036","Toronto",0,38,"Fast Food"
"2038","Toronto",0,36,"Asian"
"2040","Toronto",0,4,"Asian"
"2042","Toronto",0,16,"Coffee or Sandwiches"
"2044","Toronto",1,24,"Coffee or Sandwiches"
"2046","Toronto",0,60,"North American"
"2048","Toronto",1,3,"Middle Eastern"
"2050","Toronto",0,10,"Other"
"2052","Toronto",1,110,"Asian"
"2054","Toronto",0,3,"Fast Food"
"2056","Toronto",0,11,"Coffee or Sandwiches"
"2058","Toronto",0,12,"Other"
"2060","Missisauga",0,10,"Italian"
"2062","Toronto",0,48,"Fast Food"
"2064","Toronto",0,9,"Middle Eastern"
"2066","Toronto",0,7,"Fast Food"
"2068","Toronto",0,6,"Middle Eastern"
"2070","Markham",1,4,"North American"
"2072","Toronto",0,22,"Middle Eastern"
"2074","Toronto",0,8,"Other"
"2076","Toronto",1,5,"Middle Eastern"
"2078","Toronto",1,42,"Pub"
"2080","Toronto",1,59,"North American"
"2082","Missisauga",1,5,"Fast Food"
"2084","Toronto",0,5,"Italian"
"2086","Toronto",0,365,"North American"
"2088","Missisauga",0,7,"Pub"
"2090","Markham",0,13,"Asian"
"2092","Toronto",0,7,"Asian"
"2094","Toronto",0,4,"Middle Eastern"
"2096","Missisauga",0,15,"Coffee or Sandwiches"
"2098","Toronto",1,322,"Asian"
"2100","Toronto",0,14,"Pub"
"2102","Toronto",1,9,"Coffee or Sandwiches"
"2104","Toronto",0,7,"Fast Food"
"2106","Toronto",0,5,"Coffee or Sandwiches"
"2108","Toronto",1,9,"Asian"
"2110","Missisauga",1,21,"Asian"
"2112","Missisauga",1,24,"Asian"
"2114","Missisauga",0,33,"Latin"
"2116","Missisauga",0,29,"Fast Food"
"2118","Toronto",0,3,"Other"
"2120","Toronto",1,8,"Coffee or Sandwiches"
"2122","Markham",0,51,"Asian"
"2124","Toronto",0,5,"Coffee or Sandwiches"
"2126","Toronto",1,3,"Middle Eastern"
"2128","Missisauga",0,128,"Fast Food"
"2130","Toronto",0,5,"Fast Food"
"2132","Toronto",0,43,"Middle Eastern"
"2134","Missisauga",1,16,"Coffee or Sandwiches"
"2136","Toronto",1,6,"Coffee or Sandwiches"
"2138","Toronto",0,50,"Middle Eastern"
"2140","Toronto",0,21,"Asian"
"2142","Toronto",1,6,"Fast Food"
"2144","Toronto",1,5,"Middle Eastern"
"2146","Toronto",1,42,"Asian"
"2148","Toronto",0,9,"Middle Eastern"
"2150","Toronto",0,5,"Fast Food"
"2152","Toronto",1,37,"Other"
"2154","Toronto",0,29,"Latin"
"2156","Missisauga",1,14,"Fast Food"
"2158","Toronto",1,11,"North American"
"2160","Markham",1,97,"Asian"
"2162","Toronto",0,18,"Coffee or Sandwiches"
"2164","Toronto",0,3,"Asian"
"2166","Toronto",0,59,"North American"
"2168","Toronto",1,515,"North American"
"2170","Toronto",0,11,"Asian"
"2172","Toronto",1,26,"Other"
"2174","Missisauga",0,7,"Fast Food"
"2176","Markham",0,33,"Other"
"2178","Markham",0,5,"Asian"
"2180","Toronto",1,21,"North American"
"2182","Markham",0,24,"Other"
"2184","Toronto",0,37,"Pub"
"2186","Toronto",0,40,"Latin"
"2188","Missisauga",0,8,"North American"
"2190","Toronto",1,46,"Other"
"2192","Missisauga",1,3,"Asian"
"2194","Toronto",1,15,"Coffee or Sandwiches"
"2196","Toronto",1,23,"Middle Eastern"
"2198","Missisauga",1,35,"Middle Eastern"
"2200","Toronto",0,13,"Other"
"2202","Toronto",1,11,"Other"
"2204","Toronto",0,36,"Middle Eastern"
"2206","Toronto",0,3,"Asian"
"2208","Toronto",0,16,"Asian"
"2210","Missisauga",0,93,"Pub"
"2212","Toronto",1,28,"Fast Food"
"2214","Toronto",1,6,"Asian"
"2216","Missisauga",1,19,"Fast Food"
"2218","Toronto",0,62,"Other"
"2220","Markham",0,18,"Fast Food"
"2222","Toronto",1,3,"Middle Eastern"
"2224","Toronto",0,7,"Middle Eastern"
"2226","Toronto",0,5,"Asian"
"2228","Toronto",0,15,"Asian"
"2230","Toronto",0,54,"Other"
"2232","Toronto",0,24,"Asian"
"2234","Toronto",0,30,"Asian"
"2236","Toronto",1,4,"Other"
"2238","Toronto",0,13,"Coffee or Sandwiches"
"2240","Toronto",0,9,"Coffee or Sandwiches"
"2242","Toronto",1,4,"Asian"
"2244","Toronto",0,12,"Latin"
"2246","Toronto",1,8,"Coffee or Sandwiches"
"2248","Toronto",0,14,"Middle Eastern"
"2250","Toronto",0,24,"Middle Eastern"
"2252","Toronto",1,26,"Pub"
"2254","Toronto",0,16,"Latin"
"2256","Missisauga",1,7,"Other"
"2258","Toronto",0,5,"Pub"
"2260","Markham",1,5,"North American"
"2262","Toronto",0,12,"Middle Eastern"
"2264","Toronto",1,87,"Asian"
"2266","Markham",0,5,"Asian"
"2268","Missisauga",0,25,"Fast Food"
"2270","Missisauga",1,6,"Other"
"2272","Toronto",0,13,"North American"
"2274","Missisauga",0,24,"Asian"
"2276","Toronto",0,231,"Pub"
"2278","Toronto",0,3,"Asian"
"2280","Toronto",0,9,"Other"
"2282","Toronto",0,6,"Fast Food"
"2284","Toronto",0,4,"Coffee or Sandwiches"
"2286","Toronto",1,57,"Other"
"2288","Markham",0,10,"Fast Food"
"2290","Toronto",0,10,"Asian"
"2292","Toronto",1,296,"Asian"
"2294","Toronto",0,41,"Italian"
"2296","Toronto",0,5,"Asian"
"2298","Toronto",1,81,"Fast Food"
"2300","Toronto",0,22,"Fast Food"
"2302","Toronto",1,72,"Pub"
"2304","Toronto",0,80,"Asian"
"2306","Toronto",0,3,"Coffee or Sandwiches"
"2308","Toronto",0,288,"Coffee or Sandwiches"
"2310","Markham",0,5,"Asian"
"2312","Toronto",0,5,"Fast Food"
"2314","Toronto",1,65,"Asian"
"2316","Toronto",0,8,"Fast Food"
"2318","Toronto",0,56,"Asian"
"2320","Toronto",0,19,"Coffee or Sandwiches"
"2322","Missisauga",0,45,"Other"
"2324","Toronto",1,49,"Pub"
"2326","Toronto",0,6,"Other"
"2328","Missisauga",0,45,"Asian"
"2330","Toronto",0,4,"Asian"
"2332","Missisauga",0,46,"Fast Food"
"2334","Missisauga",0,51,"North American"
"2336","Toronto",0,4,"Fast Food"
"2338","Toronto",0,11,"Fast Food"
"2340","Toronto",1,77,"Coffee or Sandwiches"
"2342","Missisauga",0,5,"Coffee or Sandwiches"
"2344","Toronto",1,31,"Other"
"2346","Toronto",0,12,"Coffee or Sandwiches"
"2348","Toronto",1,46,"Asian"
"2350","Toronto",1,6,"Asian"
"2352","Toronto",0,50,"Pub"
"2354","Toronto",1,18,"Coffee or Sandwiches"
"2356","Toronto",0,182,"Asian"
"2358","Toronto",0,22,"Asian"
"2360","Toronto",1,37,"Asian"
"2362","Toronto",0,24,"Pub"
"2364","Markham",0,13,"Coffee or Sandwiches"
"2366","Toronto",0,25,"Other"
"2368","Toronto",1,16,"Coffee or Sandwiches"
"2370","Missisauga",0,34,"Middle Eastern"
"2372","Toronto",1,68,"Asian"
"2374","Toronto",0,7,"Coffee or Sandwiches"
"2376","Missisauga",0,21,"Other"
"2378","Toronto",0,13,"Middle Eastern"
"2380","Toronto",0,39,"Asian"
"2382","Toronto",0,175,"Other"
"2384","Toronto",0,33,"Fast Food"
"2386","Toronto",0,27,"Fast Food"
"2388","Markham",1,44,"Fast Food"
"2390","Toronto",1,19,"Coffee or Sandwiches"
"2392","Markham",0,4,"Middle Eastern"
"2394","Toronto",0,12,"Fast Food"
"2396","Toronto",1,29,"Coffee or Sandwiches"
"2398","Toronto",0,26,"Asian"
"2400","Toronto",0,75,"North American"
"2402","Toronto",1,372,"Asian"
"2404","Missisauga",0,7,"North American"
"2406","Missisauga",0,17,"Middle Eastern"
"2408","Missisauga",1,5,"Other"
"2410","Toronto",0,6,"Middle Eastern"
"2412","Missisauga",1,9,"Other"
"2414","Toronto",0,80,"Asian"
"2416","Missisauga",0,102,"Pub"
"2418","Toronto",1,6,"Coffee or Sandwiches"
"2420","Toronto",1,62,"Coffee or Sandwiches"
"2422","Toronto",1,74,"Latin"
"2424","Toronto",1,8,"Coffee or Sandwiches"
"2426","Toronto",0,15,"Asian"
"2428","Missisauga",0,4,"Pub"
"2430","Toronto",0,40,"Pub"
"2432","Markham",0,27,"Asian"
"2434","Toronto",1,37,"Fast Food"
"2436","Toronto",0,22,"Middle Eastern"
"2438","Toronto",1,21,"Other"
"2440","Toronto",0,4,"Coffee or Sandwiches"
"2442","Toronto",0,7,"Middle Eastern"
"2444","Toronto",1,10,"Other"
"2446","Toronto",0,95,"Asian"
"2448","Markham",0,67,"Fast Food"
"2450","Toronto",0,25,"Italian"
"2452","Toronto",1,14,"Middle Eastern"
"2454","Toronto",1,34,"Middle Eastern"
"2456","Missisauga",1,49,"Pub"
"2458","Toronto",0,3,"Fast Food"
"2460","Toronto",1,13,"Coffee or Sandwiches"
"2462","Toronto",1,301,"Pub"
"2464","Toronto",0,50,"Pub"
"2466","Toronto",0,55,"Other"
"2468","Toronto",1,5,"North American"
"2470","Toronto",0,65,"Coffee or Sandwiches"
"2472","Toronto",0,58,"Fast Food"
"2474","Toronto",1,30,"Middle Eastern"
"2476","Toronto",0,34,"Fast Food"
"2478","Toronto",1,34,"North American"
"2480","Toronto",1,299,"Latin"
"2482","Toronto",0,12,"Asian"
"2484","Markham",0,61,"Asian"
"2486","Toronto",0,37,"Asian"
"2488","Toronto",1,19,"Coffee or Sandwiches"
"2490","Toronto",1,8,"Asian"
"2492","Toronto",0,53,"Fast Food"
"2494","Toronto",1,10,"Coffee or Sandwiches"
"2496","Toronto",0,177,"Asian"
"2498","Toronto",0,42,"Pub"
"2500","Markham",0,12,"Asian"
"2502","Toronto",0,46,"Asian"
"2504","Toronto",0,3,"Coffee or Sandwiches"
"2506","Missisauga",0,4,"Fast Food"
"2508","Markham",0,52,"Asian"
"2510","Markham",0,11,"Asian"
"2512","Toronto",1,8,"Fast Food"
"2514","Markham",1,4,"Asian"
"2516","Toronto",1,6,"Fast Food"
"2518","Toronto",0,25,"Asian"
"2520","Toronto",0,70,"Fast Food"
"2522","Toronto",0,55,"Middle Eastern"
"2524","Toronto",1,40,"Asian"
"2526","Toronto",0,58,"North American"
"2528","Toronto",1,84,"Middle Eastern"
"2530","Toronto",0,32,"Italian"
"2532","Toronto",1,46,"Fast Food"
"2534","Toronto",1,6,"Coffee or Sandwiches"
"2536","Toronto",1,247,"Middle Eastern"
"2538","Toronto",0,43,"North American"
"2540","Toronto",0,71,"North American"
"2542","Toronto",0,123,"North American"
"2544","Missisauga",1,12,"Fast Food"
"2546","Toronto",0,8,"Fast Food"
"2548","Toronto",1,5,"Fast Food"
"2550","Toronto",0,19,"Coffee or Sandwiches"
"2552","Toronto",0,3,"Fast Food"
"2554","Missisauga",0,17,"Asian"
"2556","Toronto",0,6,"Middle Eastern"
"2558","Toronto",0,10,"Coffee or Sandwiches"
"2560","Toronto",0,10,"Fast Food"
"2562","Toronto",1,14,"Asian"
"2564","Toronto",0,7,"Middle Eastern"
"2566","Toronto",0,9,"Middle Eastern"
"2568","Toronto",0,232,"Fast Food"
"2570","Missisauga",0,5,"Fast Food"
"2572","Toronto",0,9,"Asian"
"2574","Toronto",0,91,"North American"
"2576","Missisauga",0,77,"North American"
"2578","Toronto",0,8,"Asian"
"2580","Missisauga",0,46,"North American"
"2582","Toronto",1,3,"Asian"
"2584","Markham",0,10,"Fast Food"
"2586","Toronto",0,4,"Middle Eastern"
"2588","Toronto",1,23,"North American"
"2590","Missisauga",0,20,"Middle Eastern"
"2592","Toronto",0,20,"North American"
"2594","Toronto",1,3,"Middle Eastern"
"2596","Toronto",1,126,"Middle Eastern"
"2598","Toronto",0,5,"Asian"
"2600","Missisauga",0,150,"Middle Eastern"
"2602","Toronto",0,6,"Fast Food"
"2604","Missisauga",1,5,"Middle Eastern"
"2606","Toronto",0,40,"Asian"
"2608","Missisauga",1,5,"Fast Food"
"2610","Toronto",1,9,"Other"
"2612","Toronto",1,9,"Other"
"2614","Missisauga",0,47,"Middle Eastern"
"2616","Toronto",0,14,"Fast Food"
"2618","Toronto",1,113,"Middle Eastern"
"2620","Toronto",0,41,"Coffee or Sandwiches"
