"","X","price","speed","hd","ram","screen","cd","multi","premium","ads","trend"
"497",497,2990,50,452,16,15,"no","no","yes",139,5
"498",498,1890,66,107,2,14,"no","no","yes",139,5
"499",499,2190,33,214,4,14,"no","no","yes",139,5
"500",500,2720,50,250,8,15,"yes","no","yes",139,5
"501",501,2145,50,170,4,14,"no","no","yes",139,5
"502",502,2295,66,214,4,14,"no","no","yes",139,5
"503",503,1990,25,214,4,15,"no","no","yes",139,5
"504",504,2695,66,340,8,14,"no","no","yes",139,5
"505",505,3149,66,230,8,14,"no","no","yes",139,5
"506",506,1775,33,170,4,14,"no","no","yes",139,5
"507",507,2490,33,340,8,15,"no","no","yes",139,5
"508",508,3599,33,340,16,17,"no","no","yes",139,5
"509",509,2690,50,340,8,14,"no","no","yes",139,5
"510",510,3195,66,540,8,15,"no","no","yes",139,5
"511",511,3695,66,452,8,14,"no","no","yes",139,5
"512",512,2645,50,250,8,15,"no","no","yes",139,5
"513",513,3090,66,452,16,15,"no","no","yes",139,5
"514",514,1890,66,107,2,15,"no","no","yes",139,5
"515",515,1999,33,170,4,14,"no","no","yes",139,5
"516",516,2935,50,250,8,17,"no","no","yes",139,5
"517",517,1990,25,214,4,14,"no","no","yes",139,5
"518",518,2290,50,214,4,14,"no","no","yes",139,5
"519",519,2390,66,214,4,14,"no","no","yes",139,5
"520",520,2025,50,170,4,14,"no","no","yes",139,5
"521",521,2095,33,214,4,14,"no","no","yes",139,5
"522",522,2590,33,340,8,14,"no","no","yes",139,5
"523",523,1499,25,170,4,14,"no","no","yes",139,5
"524",524,2325,33,250,8,15,"no","no","yes",139,5
"525",525,2099,66,120,4,14,"no","no","yes",139,5
"526",526,2999,66,245,16,15,"no","no","yes",139,5
"527",527,2790,66,340,8,15,"no","no","yes",139,5
"528",528,1590,33,107,2,14,"no","no","yes",139,5
"529",529,2499,50,170,4,14,"no","no","yes",139,5
"530",530,2575,50,250,8,15,"no","no","yes",139,5
"531",531,2390,25,340,8,15,"no","no","yes",139,5
"532",532,1495,33,107,2,14,"no","no","yes",139,5
"533",533,2895,50,452,16,14,"no","no","yes",139,5
"534",534,2335,66,250,8,14,"no","no","yes",139,5
"535",535,2090,33,214,4,14,"no","no","yes",139,5
"536",536,2815,66,250,8,15,"no","no","yes",139,5
"537",537,2195,50,250,4,14,"no","no","yes",176,6
"538",538,1899,33,170,4,14,"no","no","yes",176,6
"539",539,3599,66,450,8,14,"no","no","yes",176,6
"540",540,2095,33,250,4,14,"no","no","yes",176,6
"541",541,2690,33,452,16,15,"no","no","yes",176,6
"542",542,2795,66,250,8,15,"no","no","yes",176,6
"543",543,2799,33,240,4,14,"no","no","no",176,6
"544",544,2698,66,245,8,14,"yes","no","yes",176,6
"545",545,2390,33,340,8,14,"no","no","yes",176,6
"546",546,2695,66,340,8,14,"no","no","yes",176,6
"547",547,2095,33,214,4,14,"no","no","yes",176,6
"548",548,2599,50,450,8,15,"no","no","yes",176,6
"549",549,1825,50,170,4,14,"no","no","yes",176,6
"550",550,1790,50,107,2,15,"no","no","yes",176,6
"551",551,2720,66,340,8,14,"yes","no","yes",176,6
"552",552,1295,25,107,2,14,"no","no","yes",176,6
"553",553,2990,50,452,16,14,"no","no","yes",176,6
"554",554,1890,66,107,2,15,"no","no","yes",176,6
"555",555,2595,33,452,16,14,"no","no","yes",176,6
"556",556,1490,33,107,2,14,"no","no","yes",176,6
"557",557,2075,50,250,8,14,"no","no","yes",176,6
"558",558,3699,33,345,16,17,"no","no","yes",176,6
"559",559,2690,33,452,16,14,"no","no","yes",176,6
"560",560,2245,66,250,4,15,"no","no","yes",176,6
"561",561,3999,66,345,16,17,"no","no","yes",176,6
"562",562,2195,50,214,4,14,"no","no","yes",176,6
"563",563,2999,50,240,4,14,"no","no","no",176,6
"564",564,1895,33,212,8,14,"no","no","yes",176,6
"565",565,2295,50,212,8,15,"no","no","yes",176,6
"566",566,2190,33,214,4,14,"no","no","yes",176,6
"567",567,1690,33,107,2,14,"no","no","yes",176,6
"568",568,1390,25,107,2,15,"no","no","yes",176,6
"569",569,1890,25,214,4,14,"no","no","yes",176,6
"570",570,2290,25,340,8,14,"no","no","yes",176,6
"571",571,1720,33,170,4,14,"yes","no","yes",176,6
"572",572,2325,66,250,8,15,"no","no","yes",176,6
"573",573,1699,33,170,4,14,"no","no","yes",176,6
"574",574,2045,50,250,4,15,"no","no","yes",176,6
"575",575,2299,66,120,4,14,"no","no","no",176,6
"576",576,2755,66,250,8,17,"no","no","yes",176,6
"577",577,2145,66,250,4,14,"no","no","yes",176,6
"578",578,3090,66,452,16,14,"no","no","yes",176,6
"579",579,2790,66,340,8,14,"no","no","yes",176,6
"580",580,2099,33,120,4,14,"no","no","no",176,6
"581",581,1998,66,130,4,14,"yes","no","yes",176,6
"582",582,2590,33,340,8,14,"no","no","yes",176,6
"583",583,3365,50,540,8,17,"no","no","yes",176,6
"584",584,2545,66,250,8,15,"no","no","yes",176,6
"585",585,3265,33,540,8,17,"no","no","yes",176,6
"586",586,2250,66,170,4,14,"yes","no","yes",176,6
"587",587,2890,33,452,16,14,"no","no","yes",176,6
"588",588,1599,25,170,4,14,"no","no","yes",176,6
"589",589,1825,33,170,4,15,"no","no","yes",176,6
"590",590,2125,66,170,4,15,"no","no","yes",176,6
"591",591,2245,33,250,8,15,"no","no","yes",176,6
"592",592,1945,33,250,4,15,"no","no","yes",176,6
"593",593,2890,33,452,16,15,"no","no","yes",176,6
"594",594,1599,66,130,4,14,"no","no","yes",176,6
"595",595,2295,66,214,4,14,"no","no","yes",176,6
"596",596,1520,25,80,4,14,"yes","no","yes",176,6
"597",597,2745,33,540,8,14,"no","no","yes",176,6
"598",598,2899,66,340,8,15,"no","no","yes",176,6
"599",599,2390,66,214,4,14,"no","no","yes",176,6
"600",600,1675,25,120,4,14,"no","no","no",176,6
"601",601,3149,66,230,8,14,"no","no","yes",176,6
"602",602,2590,25,452,16,14,"no","no","yes",176,6
"603",603,1999,50,212,4,14,"no","no","yes",176,6
"604",604,2590,25,452,16,15,"no","no","yes",176,6
"605",605,1449,25,120,4,14,"no","no","no",176,6
"606",606,1490,33,107,2,15,"no","no","yes",176,6
"607",607,2299,66,245,8,14,"no","no","yes",176,6
"608",608,1595,33,107,2,14,"no","no","yes",176,6
"609",609,2495,33,250,8,15,"no","no","yes",176,6
"610",610,1890,66,107,2,14,"no","no","yes",176,6
"611",611,2995,66,452,16,14,"no","no","yes",176,6
"612",612,3609,66,527,4,15,"no","no","no",176,6
"613",613,2790,66,340,8,15,"no","no","yes",176,6
"614",614,2295,33,340,8,14,"no","no","yes",176,6
"615",615,1799,33,120,4,14,"no","no","no",176,6
"616",616,3990,66,1000,16,14,"no","no","yes",176,6
"617",617,2999,66,240,4,15,"no","no","yes",176,6
"618",618,2275,33,250,8,15,"no","no","yes",176,6
"619",619,2290,50,214,4,15,"no","no","yes",176,6
"620",620,1499,33,130,4,14,"no","no","yes",176,6
"621",621,2555,50,250,8,17,"no","no","yes",176,6
"622",622,2025,66,170,4,14,"no","no","yes",176,6
"623",623,2299,33,450,8,14,"no","no","yes",176,6
"624",624,1975,33,250,8,14,"no","no","yes",176,6
"625",625,2109,33,120,4,14,"no","no","no",176,6
"626",626,3595,66,500,8,15,"no","no","yes",176,6
"627",627,2595,66,340,8,15,"no","no","yes",176,6
"628",628,2395,66,250,4,14,"no","no","yes",176,6
"629",629,1899,33,250,4,14,"no","no","yes",176,6
"630",630,2120,33,212,8,14,"yes","no","yes",176,6
"631",631,1790,50,107,2,14,"no","no","yes",176,6
"632",632,1899,33,212,4,14,"no","no","yes",176,6
"633",633,1990,33,214,4,14,"no","no","yes",176,6
"634",634,1399,25,170,4,14,"no","no","yes",176,6
"635",635,1898,33,130,4,14,"yes","no","yes",176,6
"636",636,1725,33,170,4,14,"no","no","yes",176,6
"637",637,2595,50,250,8,15,"no","no","yes",176,6
"638",638,1499,25,170,4,14,"no","no","yes",176,6
"639",639,1990,33,214,4,15,"no","no","yes",176,6
"640",640,2595,50,340,8,14,"no","no","yes",176,6
"641",641,1395,25,80,4,15,"no","no","yes",176,6
"642",642,2675,33,250,8,17,"no","no","yes",176,6
"643",643,1899,25,120,4,14,"no","no","no",176,6
"644",644,2990,50,452,16,15,"no","no","yes",176,6
"645",645,1925,50,170,4,15,"no","no","yes",176,6
"646",646,4098,33,345,16,17,"yes","no","yes",176,6
"647",647,2895,50,452,16,14,"no","no","yes",176,6
"648",648,2495,66,340,8,14,"no","no","yes",176,6
"649",649,1995,33,212,8,15,"no","no","yes",176,6
"650",650,1595,33,170,4,15,"no","no","yes",176,6
"651",651,2195,25,340,8,14,"no","no","yes",176,6
"652",652,2399,50,320,8,14,"no","no","yes",176,6
"653",653,2390,33,340,8,15,"no","no","yes",176,6
"654",654,2690,50,340,8,14,"no","no","yes",176,6
"655",655,1690,33,107,2,15,"no","no","yes",176,6
"656",656,2398,33,245,8,14,"yes","no","yes",176,6
"657",657,2775,50,250,8,17,"no","no","yes",176,6
"658",658,1395,33,107,2,14,"no","no","yes",176,6
"659",659,2520,50,212,8,15,"yes","no","yes",176,6
"660",660,2125,50,250,8,15,"no","no","yes",176,6
"661",661,4398,66,345,16,17,"yes","no","yes",176,6
"662",662,2290,50,214,4,14,"no","no","yes",176,6
"663",663,2489,50,250,8,15,"no","no","yes",176,6
"664",664,2190,33,214,4,15,"no","no","yes",176,6
"665",665,2599,33,240,4,15,"no","no","yes",176,6
"666",666,3789,66,527,8,15,"no","no","no",176,6
"667",667,2699,33,345,16,15,"no","no","yes",176,6
"668",668,2799,50,240,4,15,"no","no","yes",176,6
"669",669,2499,50,170,4,14,"no","no","yes",176,6
"670",670,2049,33,450,4,14,"no","no","yes",176,6
"671",671,2575,66,250,8,15,"no","no","yes",176,6
"672",672,2999,66,345,16,15,"no","no","yes",176,6
"673",673,3495,66,500,8,14,"no","no","yes",176,6
"674",674,2995,66,340,16,15,"yes","no","yes",176,6
"675",675,2275,66,250,8,14,"no","no","yes",176,6
"676",676,2590,33,340,8,15,"no","no","yes",176,6
"677",677,2975,66,250,8,17,"no","no","yes",176,6
"678",678,1950,33,170,4,14,"yes","no","yes",176,6
"679",679,2599,50,450,8,14,"no","no","yes",176,6
"680",680,1695,50,107,2,14,"no","no","yes",176,6
"681",681,2455,33,250,8,17,"no","no","yes",176,6
"682",682,1495,33,170,4,14,"no","no","yes",176,6
"683",683,2290,25,340,8,15,"no","no","yes",176,6
"684",684,3720,66,500,8,14,"yes","no","yes",176,6
"685",685,1795,66,107,2,14,"no","no","yes",176,6
"686",686,2495,33,340,8,14,"no","no","yes",176,6
"687",687,3565,66,540,8,17,"no","no","yes",176,6
"688",688,2845,50,540,8,14,"no","no","yes",176,6
"689",689,2025,33,250,8,15,"no","no","yes",176,6
"690",690,3045,66,540,8,14,"no","no","yes",176,6
"691",691,2299,50,230,4,14,"no","no","yes",176,6
"692",692,2345,50,250,8,15,"no","no","yes",176,6
"693",693,2390,66,214,4,15,"no","no","yes",176,6
"694",694,2795,33,452,16,14,"no","no","yes",176,6
"695",695,1390,25,107,2,14,"no","no","yes",176,6
"696",696,1749,33,250,4,14,"no","no","yes",176,6
"697",697,2690,50,340,8,15,"no","no","yes",176,6
"698",698,1579,25,120,4,14,"no","no","no",176,6
"699",699,3098,33,345,16,15,"yes","no","yes",176,6
"700",700,1295,25,80,4,14,"no","no","yes",176,6
"701",701,1945,50,250,4,14,"no","no","yes",176,6
"702",702,2099,33,120,4,14,"no","no","no",176,6
"703",703,1999,33,245,8,14,"no","no","yes",176,6
"704",704,3090,66,452,16,15,"no","no","yes",176,6
"705",705,1890,25,214,4,15,"no","no","yes",176,6
"706",706,1895,33,214,4,14,"no","no","yes",176,6
"707",707,3398,66,345,16,15,"yes","no","yes",176,6
"708",708,1845,33,250,4,14,"no","no","yes",176,6
"709",709,1795,25,214,4,14,"no","no","yes",176,6
"710",710,2050,50,170,4,14,"yes","no","yes",176,6
"711",711,2495,25,452,16,14,"no","no","yes",176,6
"712",712,2375,50,250,8,15,"no","no","yes",176,6
"713",713,1690,33,107,2,15,"no","no","yes",249,7
"714",714,3299,50,450,8,15,"no","no","yes",249,7
"715",715,1995,66,107,2,14,"no","no","yes",249,7
"716",716,1495,25,107,2,14,"no","no","yes",249,7
"717",717,2999,66,345,16,15,"no","no","yes",249,7
"718",718,3599,33,345,16,17,"no","no","yes",249,7
"719",719,3295,66,545,8,14,"no","no","yes",249,7
"720",720,3999,66,450,8,17,"no","no","yes",249,7
"721",721,3025,33,1370,8,14,"no","no","yes",249,7
"722",722,1890,25,214,4,15,"no","no","yes",249,7
"723",723,2648,66,245,8,14,"yes","no","yes",249,7
"724",724,2295,66,214,4,14,"no","no","yes",249,7
"725",725,2199,66,340,4,14,"no","no","yes",249,7
"726",726,2090,66,107,2,14,"no","no","yes",249,7
"727",727,2075,33,250,8,15,"no","no","yes",249,7
"728",728,2744,33,452,16,14,"no","no","yes",249,7
"729",729,2425,33,545,8,14,"no","no","yes",249,7
"730",730,1749,33,230,4,14,"no","no","yes",249,7
"731",731,1899,33,230,4,14,"no","no","yes",249,7
"732",732,1520,25,170,4,14,"yes","no","yes",249,7
"733",733,1795,33,214,8,14,"no","no","yes",249,7
"734",734,1879,50,210,4,15,"no","no","yes",249,7
"735",735,1590,25,107,2,15,"no","no","yes",249,7
"736",736,1890,33,107,2,14,"no","no","yes",249,7
"737",737,1720,33,212,4,14,"yes","no","yes",249,7
"738",738,1845,33,250,8,15,"no","no","yes",249,7
"739",739,2495,25,452,16,14,"no","no","yes",249,7
"740",740,3099,66,450,16,15,"yes","no","yes",249,7
"741",741,2990,50,452,16,14,"no","no","yes",249,7
"742",742,2144,66,107,2,14,"no","no","yes",249,7
"743",743,1890,33,107,2,15,"no","no","yes",249,7
"744",744,1975,33,250,8,14,"no","no","yes",249,7
"745",745,1945,33,250,4,14,"yes","yes","yes",249,7
"746",746,4248,66,345,16,17,"yes","no","yes",249,7
"747",747,2244,25,340,8,14,"no","no","yes",249,7
"748",748,2044,33,107,2,14,"no","no","yes",249,7
"749",749,1690,33,107,2,14,"no","no","yes",249,7
"750",750,2844,66,340,8,14,"no","no","yes",249,7
"751",751,1749,33,170,4,14,"no","no","yes",249,7
"752",752,2395,33,340,8,17,"no","no","yes",249,7
"753",753,1890,25,214,4,14,"no","no","yes",249,7
"754",754,2694,25,452,16,14,"yes","no","yes",249,7
"755",755,2465,33,250,8,17,"no","no","yes",249,7
"756",756,1999,33,245,8,14,"no","no","yes",249,7
"757",757,1599,25,120,4,14,"no","no","no",249,7
"758",758,2745,66,250,8,17,"no","no","yes",249,7
"759",759,1595,33,107,2,14,"no","no","yes",249,7
"760",760,1999,33,120,4,14,"no","no","no",249,7
"761",761,1939,50,170,4,14,"yes","yes","yes",249,7
"762",762,1590,25,107,2,14,"no","no","yes",249,7
"763",763,1695,33,250,4,14,"no","no","yes",249,7
"764",764,3048,33,345,16,15,"yes","no","yes",249,7
"765",765,1599,25,170,4,14,"no","no","yes",249,7
"766",766,2144,50,107,2,14,"no","no","yes",249,7
"767",767,2744,25,452,16,14,"no","no","yes",249,7
"768",768,1399,25,170,4,14,"no","no","yes",249,7
"769",769,2015,66,210,4,14,"yes","no","yes",249,7
"770",770,2799,66,450,8,15,"yes","no","yes",249,7
"771",771,2095,25,340,8,14,"no","no","yes",249,7
"772",772,2544,66,214,4,14,"no","no","yes",249,7
"773",773,3948,33,345,16,17,"yes","no","yes",249,7
"774",774,2690,33,452,16,15,"no","no","yes",249,7
"775",775,2699,33,345,16,15,"no","no","yes",249,7
"776",776,2490,33,340,8,14,"no","no","yes",249,7
"777",777,2244,33,214,4,14,"no","no","yes",249,7
"778",778,1399,33,130,4,14,"no","no","yes",249,7
"779",779,2795,33,452,16,14,"no","no","yes",249,7
"780",780,3595,50,452,8,14,"no","no","yes",249,7
"781",781,2045,33,250,4,15,"yes","yes","yes",249,7
"782",782,2290,50,214,4,15,"no","no","yes",249,7
"783",783,3090,66,452,16,15,"no","no","yes",249,7
"784",784,2644,33,340,8,14,"no","no","yes",249,7
"785",785,2348,33,245,8,14,"yes","no","yes",249,7
"786",786,2120,33,212,8,14,"yes","no","yes",249,7
"787",787,2494,66,214,4,14,"yes","no","yes",249,7
"788",788,2394,33,340,8,14,"yes","no","yes",249,7
"789",789,1845,66,210,4,14,"no","no","yes",249,7
"790",790,3044,50,452,16,14,"no","no","yes",249,7
"791",791,2195,50,214,4,14,"no","no","yes",249,7
"792",792,2995,66,340,16,15,"yes","no","yes",249,7
"793",793,1829,33,170,4,14,"yes","yes","yes",249,7
"794",794,2845,66,340,8,17,"yes","no","yes",249,7
"795",795,1395,25,107,4,14,"no","no","yes",249,7
"796",796,3495,33,452,8,14,"no","no","yes",249,7
"797",797,2890,33,452,16,14,"no","no","yes",249,7
"798",798,2344,33,214,4,14,"no","no","yes",249,7
"799",799,2944,33,452,16,14,"no","no","yes",249,7
"800",800,2290,33,340,8,15,"no","no","yes",249,7
"801",801,2799,33,240,4,14,"no","no","no",249,7
"802",802,2895,50,452,16,14,"no","no","yes",249,7
"803",803,2599,50,230,4,14,"yes","yes","yes",249,7
"804",804,3499,66,450,8,17,"no","no","yes",249,7
"805",805,1509,50,130,4,14,"no","no","yes",249,7
"806",806,2399,50,340,8,14,"yes","no","yes",249,7
"807",807,2290,50,214,4,14,"no","no","yes",249,7
"808",808,2544,33,340,8,14,"no","no","yes",249,7
"809",809,2295,66,250,8,15,"yes","no","yes",249,7
"810",810,1579,25,120,4,14,"no","no","no",249,7
"811",811,2495,50,340,8,14,"no","no","yes",249,7
"812",812,1944,33,107,2,14,"no","no","yes",249,7
"813",813,1769,66,170,4,14,"no","no","yes",249,7
"814",814,3094,50,452,16,14,"yes","no","yes",249,7
"815",815,1849,33,170,4,14,"no","no","yes",249,7
"816",816,1744,25,107,2,14,"no","no","yes",249,7
"817",817,2744,50,340,8,14,"no","no","yes",249,7
"818",818,1848,33,130,4,14,"yes","no","yes",249,7
"819",819,1644,25,107,2,14,"no","no","yes",249,7
"820",820,2344,50,214,4,14,"no","no","yes",249,7
"821",821,2694,50,340,8,14,"yes","no","yes",249,7
"822",822,2495,66,340,8,14,"yes","no","yes",249,7
"823",823,2945,66,250,8,15,"no","no","yes",249,7
"824",824,2395,50,340,8,15,"no","no","yes",249,7
"825",825,2590,25,452,16,15,"no","no","yes",249,7
"826",826,1795,33,107,2,14,"no","no","yes",249,7
"827",827,1559,50,130,4,14,"no","no","yes",249,7
"828",828,2444,50,214,4,14,"no","no","yes",249,7
"829",829,1794,33,107,2,14,"yes","no","yes",249,7
"830",830,3348,66,345,16,15,"yes","no","yes",249,7
"831",831,2999,66,540,8,15,"no","no","yes",249,7
"832",832,2294,33,214,4,14,"yes","no","yes",249,7
"833",833,2095,33,214,4,14,"no","no","yes",249,7
"834",834,1995,33,212,8,15,"no","no","yes",249,7
"835",835,1769,33,210,4,15,"no","no","yes",249,7
"836",836,2059,66,170,4,14,"yes","yes","yes",249,7
"837",837,2990,50,452,16,15,"no","no","yes",249,7
"838",838,2290,33,340,8,14,"no","no","yes",249,7
"839",839,1299,33,130,4,14,"no","no","yes",249,7
"840",840,2399,50,250,8,15,"no","no","yes",249,7
"841",841,3789,66,527,8,15,"no","no","no",249,7
"842",842,2325,66,250,8,15,"no","no","yes",249,7
"843",843,3495,66,500,8,14,"no","no","yes",249,7
"844",844,2644,25,452,16,14,"no","no","yes",249,7
"845",845,2644,50,340,8,14,"no","no","yes",249,7
"846",846,1694,25,107,2,14,"yes","no","yes",249,7
"847",847,1990,33,214,4,14,"no","no","yes",249,7
"848",848,2225,66,250,4,14,"yes","yes","yes",249,7
"849",849,1295,25,170,4,14,"no","no","yes",249,7
"850",850,2144,33,214,4,14,"no","no","yes",249,7
"851",851,1499,25,170,4,14,"no","no","yes",249,7
"852",852,2294,25,340,8,14,"yes","no","yes",249,7
"853",853,3695,66,452,8,14,"no","no","yes",249,7
"854",854,2099,33,120,4,14,"no","no","no",249,7
"855",855,2794,33,452,16,14,"yes","no","yes",249,7
"856",856,2590,50,340,8,15,"no","no","yes",249,7
"857",857,1795,25,214,4,14,"no","no","yes",249,7
"858",858,1539,33,170,4,14,"no","no","yes",249,7
"859",859,2090,66,107,2,15,"no","no","yes",249,7
"860",860,2344,25,340,8,14,"no","no","yes",249,7
"861",861,2195,33,340,8,14,"no","no","yes",249,7
"862",862,1879,50,170,4,14,"no","no","yes",249,7
"863",863,1975,66,250,4,14,"no","no","yes",249,7
"864",864,2390,66,214,4,15,"no","no","yes",249,7
"865",865,3720,66,500,8,14,"yes","no","yes",249,7
"866",866,1895,50,107,2,14,"no","no","yes",249,7
"867",867,1999,66,210,4,15,"no","no","yes",249,7
"868",868,2595,66,340,8,14,"no","no","yes",249,7
"869",869,2620,50,340,8,15,"yes","no","yes",249,7
"870",870,2344,33,340,8,14,"no","no","yes",249,7
"871",871,1990,50,107,2,14,"no","no","yes",249,7
"872",872,2094,50,107,2,14,"yes","no","yes",249,7
"873",873,1945,33,340,8,15,"no","no","yes",249,7
"874",874,2190,33,214,4,15,"no","no","yes",249,7
"875",875,2299,66,120,4,14,"no","no","no",249,7
"876",876,2444,33,340,8,14,"no","no","yes",249,7
"877",877,2175,66,250,8,15,"no","no","yes",249,7
"878",878,2044,33,214,4,14,"no","no","yes",249,7
"879",879,2244,66,107,2,14,"no","no","yes",249,7
"880",880,2125,66,250,8,15,"no","no","yes",249,7
"881",881,2845,66,250,8,14,"no","no","yes",249,7
"882",882,3899,66,345,16,17,"no","no","yes",249,7
"883",883,1649,50,170,4,14,"no","no","yes",249,7
"884",884,2595,66,340,8,15,"yes","no","yes",249,7
"885",885,3144,66,452,16,14,"no","no","yes",249,7
"886",886,1999,33,230,4,14,"no","no","yes",249,7
"887",887,2899,50,240,4,14,"no","no","no",249,7
"888",888,3090,66,452,16,14,"no","no","yes",249,7
"889",889,2094,33,214,4,14,"yes","no","yes",249,7
"890",890,1895,33,214,4,14,"no","no","yes",249,7
"891",891,2999,66,450,8,15,"no","no","yes",249,7
"892",892,2994,33,452,16,14,"yes","no","yes",249,7
"893",893,1495,33,107,4,14,"no","no","yes",249,7
"894",894,1395,25,170,4,15,"no","no","yes",249,7
"895",895,2675,66,340,8,17,"no","no","yes",249,7
"896",896,2394,50,214,4,14,"yes","no","yes",249,7
"897",897,2590,25,452,16,14,"no","no","yes",249,7
"898",898,2690,33,452,16,14,"no","no","yes",249,7
"899",899,1990,33,214,4,15,"no","no","yes",249,7
"900",900,2190,25,340,8,15,"no","no","yes",249,7
"901",901,3895,66,1370,8,14,"no","no","yes",249,7
"902",902,2999,66,320,8,15,"yes","yes","yes",249,7
"903",903,2890,33,452,16,15,"no","no","yes",249,7
"904",904,1799,33,120,4,14,"no","no","no",249,7
"905",905,2794,66,340,8,14,"yes","no","yes",249,7
"906",906,1899,25,120,4,14,"no","no","no",249,7
"907",907,2190,33,214,4,14,"no","no","yes",249,7
"908",908,1399,25,170,4,14,"no","no","yes",249,7
"909",909,2844,33,452,16,14,"no","no","yes",249,7
"910",910,1559,33,170,4,14,"no","no","yes",249,7
"911",911,2995,66,452,16,14,"no","no","yes",249,7
"912",912,2325,66,250,4,15,"yes","yes","yes",249,7
"913",913,1599,66,130,4,14,"no","no","yes",249,7
"914",914,2299,66,245,8,14,"no","no","yes",249,7
"915",915,1865,33,250,4,14,"yes","no","yes",249,7
"916",916,1990,50,107,2,15,"no","no","yes",249,7
"917",917,1994,33,107,2,14,"yes","no","yes",249,7
"918",918,2109,33,120,4,14,"no","no","no",249,7
"919",919,1948,66,130,4,14,"yes","no","yes",249,7
"920",920,1575,33,210,4,14,"no","no","yes",249,7
"921",921,2690,66,340,8,14,"no","no","yes",249,7
"922",922,1449,25,120,4,14,"no","no","no",249,7
